fiscalyear,school,from_full,to_full,total_trips,total_emissions,from_lat,from_lng,to_lat,to_lng
FY2024-25,170,"Detroit, Michigan, United States","Montreal, Ca",4,411.9344682,42.3315509,-83.0466403,45.5031824,-73.5698065
FY2024-25,170,"Detroit, Michigan, United States","Pellston, Michigan, United States",1,58.1777604,42.3315509,-83.0466403,45.552789,-84.783936
FY2024-25,170,"Detroit, Michigan, United States","Phoenix, Arizona, United States",2,589.4342436,42.3315509,-83.0466403,33.4484367,-112.074141
FY2024-25,170,"Detroit, Michigan, United States","Portland, Oregon, United States",2,688.4988224,42.3315509,-83.0466403,45.5202471,-122.674194
FY2024-25,170,"Detroit, Michigan, United States","Salt Lake City, Utah, United States",1,261.1059255,42.3315509,-83.0466403,40.7596198,-111.886797
FY2024-25,170,"Detroit, Michigan, United States","San Francisco, California, United States",8,2933.72674,42.3315509,-83.0466403,37.7792588,-122.4193286
FY2024-25,170,"Detroit, Michigan, United States","Seattle, Washington, United States",5,1698.249922,42.3315509,-83.0466403,47.6038321,-122.330062
FY2024-25,170,"Detroit, Michigan, United States","Seoul, Kr",1,1170.200337,42.3315509,-83.0466403,37.5666791,126.9782914
FY2024-25,170,"Detroit, Michigan, United States","Shanghai, Cn",4,5036.018622,42.3315509,-83.0466403,31.2312707,121.4700152
FY2024-25,170,"Detroit, Michigan, United States","Toronto, Ca",4,204.8241812,42.3315509,-83.0466403,43.6534817,-79.3839347
FY2024-25,170,"Detroit, Michigan, United States","Washington, District Of Columbia, United States",2,153.3051572,42.3315509,-83.0466403,38.8950368,-77.0365427
FY2024-25,170,"Doha, Qa","Bangkok, Th",1,579.8815878,25.2856329,51.5264162,13.7524938,100.4935089
FY2024-25,170,"Doha, Qa","Dammam, Sa",2,66.83230328,25.2856329,51.5264162,26.4367824,50.1039991
FY2024-25,170,"Doha, Qa","Denpasar-Bali, Id",10,8615.080332,25.2856329,51.5264162,-8.6524973,115.2191175
FY2024-25,170,"Doha, Qa","Entebbe, Ug",1,382.2831334,25.2856329,51.5264162,0.0611715,32.4698564
FY2024-25,170,"Doha, Qa","Ho Chi Minh City, Vn",1,658.4256467,25.2856329,51.5264162,10.7763897,106.7011391
FY2024-25,170,"Doha, Qa","Jakarta, Id",2,1514.272847,25.2856329,51.5264162,-6.1754049,106.827168
FY2024-25,170,"Doha, Qa","Kuala Lumpur, My",4,2596.199568,25.2856329,51.5264162,3.1526589,101.7022205
FY2024-25,170,"Doha, Qa","Riyadh, Sa",1,73.80401836,25.2856329,51.5264162,23.333333,45.333333
FY2024-25,170,"Doha, Qa","Singapore, Sg",1,681.5996821,25.2856329,51.5264162,1.2899175,103.8519072
FY2024-25,170,"Doha, Qa","Washington, District Of Columbia, United States",16,19555.34785,25.2856329,51.5264162,38.8950368,-77.0365427
FY2024-25,170,"Dubai, United Arab Emirates","Dammam, Sa",3,207.7226366,25.074282349999997,55.18853865430702,26.4367824,50.1039991
FY2024-25,170,"Dubai, United Arab Emirates","Delhi, In",2,479.4018008,25.074282349999997,55.18853865430702,28.6273928,77.1716954
FY2024-25,170,"Dubai, United Arab Emirates","Houston, Texas, United States",1,1441.566522,25.074282349999997,55.18853865430702,29.7589382,-95.3676974
FY2024-25,170,"Dubai, United Arab Emirates","Los Angeles, California, United States",1,1471.816599,25.074282349999997,55.18853865430702,34.0536909,-118.242766
FY2024-25,170,"Dubai, United Arab Emirates","Nairobi, Ke",3,1172.853852,25.074282349999997,55.18853865430702,-1.30261485,36.82884201813725
FY2024-25,170,"Dubai, United Arab Emirates","Newark, New Jersey, United States",1,1210.533772,25.074282349999997,55.18853865430702,40.735657,-74.1723667
FY2024-25,170,"Dubai, United Arab Emirates","Riyadh, Sa",1,105.7142433,25.074282349999997,55.18853865430702,23.333333,45.333333
FY2024-25,170,"Dubai, United Arab Emirates","Washington, District Of Columbia, United States",8,9977.21829,25.074282349999997,55.18853865430702,38.8950368,-77.0365427
FY2024-25,170,"Dublin, Ie","London, Gb",1,66.83230327,53.3493795,-6.2605593,51.5074456,-0.1277653
FY2024-25,170,"Dublin, Ie","Lyon, France",1,142.9677865,53.3493795,-6.2605593,45.7578137,4.8320114
FY2024-25,170,"Dublin, Ie","Munich, Germany",2,334.3066659,53.3493795,-6.2605593,48.1371079,11.5753822
FY2024-25,170,"Dublin, Ie","Reykjavik, Is",4,724.7862139,53.3493795,-6.2605593,64.145981,-21.9422367
FY2024-25,170,"Dublin, Ie","Washington, District Of Columbia, United States",2,1200.096611,53.3493795,-6.2605593,38.8950368,-77.0365427
FY2024-25,170,"Dubrovnik, Hr","Istanbul, Tr",2,212.5987549,42.6491029,18.0939501,41.006381,28.9758715
FY2024-25,170,"Duesseldorf, Germany","Frankfurt, Germany",1,28.12726433,51.2254018,6.7763137,50.1106444,8.6820917
FY2024-25,170,"Duesseldorf, Germany","Istanbul, Tr",1,220.7724898,51.2254018,6.7763137,41.006381,28.9758715
FY2024-25,170,"Duluth, Minnesota, United States","Minneapolis/St Paul, Minnesota, United States",2,69.23634296,46.7729322,-92.1251218,44.878019050000006,-93.22092805
FY2024-25,170,"Durban, Za","Johannesburg, Za",1,71.39997868,-29.861825,31.009909,-26.205,28.049722
FY2024-25,170,"Edinburgh, Gb","London, Gb",2,128.7295213,55.9533456,-3.1883749,51.5074456,-0.1277653
FY2024-25,170,"Edinburgh, Gb","Newark, New Jersey, United States",3,1727.969295,55.9533456,-3.1883749,40.735657,-74.1723667
FY2024-25,170,"Entebbe, Ug","Addis Ababa, Et",2,294.9076306,0.0611715,32.4698564,9.0358287,38.7524127
FY2024-25,170,"Entebbe, Ug","Amsterdam, Nl",13,9076.96893,0.0611715,32.4698564,52.3730796,4.8924534
FY2024-25,170,"Entebbe, Ug","Brussels, Be",1,685.3146038,0.0611715,32.4698564,50.8465573,4.351697
FY2024-25,170,"Entebbe, Ug","Doha, Qa",5,1911.415667,0.0611715,32.4698564,25.2856329,51.5264162
FY2024-25,170,"Entebbe, Ug","Istanbul, Tr",1,505.2293517,0.0611715,32.4698564,41.006381,28.9758715
FY2024-25,170,"Entebbe, Ug","Nairobi, Ke",4,251.9977902,0.0611715,32.4698564,-1.30261485,36.82884201813725
FY2024-25,170,"Erie, Pennsylvania, United States","Charlotte, North Carolina, United States",3,277.9387392,42.1294712,-80.0852695,35.2272086,-80.8430827
FY2024-25,170,"Fayetteville/Springdale, Arkansas, United States","Charlotte, North Carolina, United States",2,292.9571833,36.1402749,-94.12150539,35.2272086,-80.8430827
FY2024-25,170,"Florence, Italy","Lisbon, Portugal",2,391.6588882,43.7697955,11.2556404,38.7077507,-9.1365919
FY2024-25,170,"Florence, Italy","Munich, Germany",1,61.43908971,43.7697955,11.2556404,48.1371079,11.5753822
FY2024-25,170,"Florence, Italy","Paris, France",4,425.1975098,43.7697955,11.2556404,48.8534951,2.3483915
FY2024-25,170,"Florence, Italy","Rome, Italy",2,71.1595747,43.7697955,11.2556404,41.8933203,12.4829321
FY2024-25,170,"Florence, Italy","Zurich, Ch",1,68.03432312,43.7697955,11.2556404,47.3744489,8.5410422
FY2024-25,170,"Fort Lauderdale, Florida, United States","Atlanta, Georgia, United States",1,113.3209877,26.1223084,-80.1433786,33.7489924,-84.3902644
FY2024-25,170,"Fort Lauderdale, Florida, United States","Baltimore, Maryland, United States",10,1806.114193,26.1223084,-80.1433786,39.2908816,-76.610759
FY2024-25,170,"Fort Lauderdale, Florida, United States","Washington, District Of Columbia, United States",1,175.5402563,26.1223084,-80.1433786,38.8950368,-77.0365427
FY2024-25,170,"Fort Myers, Florida, United States","Baltimore, Maryland, United States",5,897.2057546,26.640628,-81.8723084,39.2908816,-76.610759
FY2024-25,170,"Frankfurt, Germany","Antalya, Tr",1,252.2608738,50.1106444,8.6820917,36.8865728,30.7030242
FY2024-25,170,"Frankfurt, Germany","Barcelona, Es",1,132.4353712,50.1106444,8.6820917,41.3828939,2.1774322
FY2024-25,170,"Frankfurt, Germany","Basel/Mulhouse, Ch",1,41.83029054,50.1106444,8.6820917,,
FY2024-25,170,"Frankfurt, Germany","Berlin, Germany",4,256.7514385,50.1106444,8.6820917,52.510885,13.3989367
FY2024-25,170,"Frankfurt, Germany","Bremen, Germany",1,50.00402547,50.1106444,8.6820917,53.0758196,8.8071646
FY2024-25,170,"Frankfurt, Germany","Bucharest, Ro",1,175.5402563,50.1106444,8.6820917,44.4361414,26.1027202
FY2024-25,170,"Frankfurt, Germany","Budapest, Hu",1,100.838125,50.1106444,8.6820917,47.4978789,19.0402383
FY2024-25,170,"Frankfurt, Germany","Chennai, In",3,2502.265119,50.1106444,8.6820917,13.0836939,80.270186
FY2024-25,170,"Frankfurt, Germany","Chicago, Illinois, United States",1,765.627673,50.1106444,8.6820917,41.8755616,-87.6244212
FY2024-25,170,"Frankfurt, Germany","Delhi, In",2,1344.447855,50.1106444,8.6820917,28.6273928,77.1716954
FY2024-25,170,"Frankfurt, Germany","Hamburg, Germany",1,61.303012,50.1106444,8.6820917,53.550341,10.000654
FY2024-25,170,"Frankfurt, Germany","Istanbul, Tr",1,201.6671782,50.1106444,8.6820917,41.006381,28.9758715
FY2024-25,170,"Frankfurt, Germany","Las Vegas, Nevada, United States",1,984.4542515,50.1106444,8.6820917,36.2533896,-115.2794366
FY2024-25,170,"Frankfurt, Germany","London, Gb",2,158.3763202,50.1106444,8.6820917,51.5074456,-0.1277653
FY2024-25,170,"Frankfurt, Germany","Munich, Germany",1,44.47473419,50.1106444,8.6820917,48.1371079,11.5753822
FY2024-25,170,"Frankfurt, Germany","Nairobi, Ke",1,693.8058534,50.1106444,8.6820917,-1.30261485,36.82884201813725
FY2024-25,170,"Frankfurt, Germany","Prague, Cz",1,60.58180009,50.1106444,8.6820917,50.0596288,14.446459273258009
FY2024-25,170,"Frankfurt, Germany","Riyadh, Sa",1,471.4412543,50.1106444,8.6820917,23.333333,45.333333
FY2024-25,170,"Frankfurt, Germany","Stockholm, Se",3,444.1168485,50.1106444,8.6820917,59.3251172,18.0710935
FY2024-25,170,"Frankfurt, Germany","Venice, Italy",2,139.6520261,50.1106444,8.6820917,45.4371908,12.3345898
FY2024-25,170,"Frankfurt, Germany","Washington, District Of Columbia, United States",35,25180.97761,50.1106444,8.6820917,38.8950368,-77.0365427
FY2024-25,170,"Gaborone, Bw","Addis Ababa, Et",4,1749.197419,-24.6581357,25.9088474,9.0358287,38.7524127
FY2024-25,170,"Gainesville, Florida, United States","Atlanta, Georgia, United States",1,72.12119058,29.6519684,-82.3249846,33.7489924,-84.3902644
FY2024-25,170,"Geneva, Ch","Amsterdam, Nl",2,165.0078409,46.2017559,6.1466014,52.3730796,4.8924534
FY2024-25,170,"Geneva, Ch","London, Gb",3,273.84279986999996,46.2017559,6.1466014,51.5074456,-0.1277653
FY2024-25,170,"Geneva, Ch","Madrid, Es",1,122.0980005,46.2017559,6.1466014,40.4167047,-3.7035825
FY2024-25,170,"Geneva, Ch","Munich, Germany",2,145.684805,46.2017559,6.1466014,48.1371079,11.5753822
FY2024-25,170,"Geneva, Ch","Washington, District Of Columbia, United States",2,1442.451027,46.2017559,6.1466014,38.8950368,-77.0365427
FY2024-25,170,"Goa, In","Mumbai, In",2,126.4524875,15.3004543,74.0855134,19.054999,72.8692035
FY2024-25,170,"Grand Canyon, Arizona, United States","Dallas, Texas, United States",3,497.3640596,36.0980405,-112.0962787,32.7762719,-96.7968559
FY2024-25,170,"Grand Canyon, Arizona, United States","Phoenix, Arizona, United States",1,28.60807226,36.0980405,-112.0962787,33.4484367,-112.074141
FY2024-25,170,"Grand Cayman, Ky","Washington, District Of Columbia, United States",1,243.4158221,19.32984715,-81.17122162,38.8950368,-77.0365427
FY2024-25,170,"Grand Rapids, Michigan, United States","Chicago, Illinois, United States",2,65.38987946,42.9632425,-85.6678639,41.8755616,-87.6244212
FY2024-25,170,"Greenville/Spartanburg, South Carolina, United States","Atlanta, Georgia, United States",2,73.5636144,34.8954456,-82.21722846,33.7489924,-84.3902644
FY2024-25,170,"Guangzhou, Cn","Istanbul, Tr",1,865.753658,23.1301964,113.2592945,41.006381,28.9758715
FY2024-25,170,"Halifax, Ca","Newark, New Jersey, United States",2,238.3446591,44.648618,-63.5859487,40.735657,-74.1723667
FY2024-25,170,"Halifax, Ca","Philadelphia, Pennsylvania, United States",1,134.5808632,44.648618,-63.5859487,39.9527237,-75.1635262
FY2024-25,170,"Halifax, Ca","Washington, District Of Columbia, United States",1,157.791186,44.648618,-63.5859487,38.8950368,-77.0365427
FY2024-25,170,"Hamburg, Germany","London, Gb",4,360.4426596,53.550341,10.000654,51.5074456,-0.1277653
FY2024-25,170,"Hamburg, Germany","Munich, Germany",1,72.55663928,53.550341,10.000654,48.1371079,11.5753822
FY2024-25,170,"Hangzhou, Cn","Osaka, Japan",2,354.9814072,30.2489634,120.2052342,34.6937569,135.5014539
FY2024-25,170,"Hanoi, Vn","Ho Chi Minh City, Vn",1,140.4322051,21.0283334,105.854041,10.7763897,106.7011391
FY2024-25,170,"Hanoi, Vn","Tokyo, Japan",2,816.9289727,21.0283334,105.854041,35.6768601,139.7638947
FY2024-25,170,"Hartford, Connecticut, United States","Baltimore, Maryland, United States",5,338.96959574999994,41.764582,-72.6908547,39.2908816,-76.610759
FY2024-25,170,"Helsinki, Fi","Munich, Germany",1,190.5587005,60.1674881,24.9427473,48.1371079,11.5753822
FY2024-25,170,"Helsinki, Fi","Reykjavik, Is",2,536.7177357,60.1674881,24.9427473,64.145981,-21.9422367
FY2024-25,170,"Ho Chi Minh City, Vn","Hanoi, Vn",1,140.4322051,10.7763897,106.7011391,21.0283334,105.854041
FY2024-25,170,"Ho Chi Minh City, Vn","Tokyo, Japan",1,481.3477122,10.7763897,106.7011391,35.6768601,139.7638947
FY2024-25,170,"Hong Kong, Hk","Bangkok, Th",1,185.3922831,22.2793278,114.1628131,13.7524938,100.4935089
FY2024-25,170,"Hong Kong, Hk","Denpasar-Bali, Id",1,379.6296179,22.2793278,114.1628131,-8.6524973,115.2191175
FY2024-25,170,"Hong Kong, Hk","Hangzhou, Cn",2,264.8707423,22.2793278,114.1628131,30.2489634,120.2052342
FY2024-25,170,"Hong Kong, Hk","Los Angeles, California, United States",1,1281.117285,22.2793278,114.1628131,34.0536909,-118.242766
FY2024-25,170,"Hong Kong, Hk","Nanjing, Cn",1,140.0421156,22.2793278,114.1628131,32.0438284,118.7788631
FY2024-25,170,"Hong Kong, Hk","New York, New York, United States",1,1424.584023,22.2793278,114.1628131,40.7127281,-74.0060152
FY2024-25,170,"Hong Kong, Hk","San Francisco, California, United States",1,1222.209241,22.2793278,114.1628131,37.7792588,-122.4193286
FY2024-25,170,"Hong Kong, Hk","Singapore, Sg",1,281.6264453,22.2793278,114.1628131,1.2899175,103.8519072
FY2024-25,170,"Hong Kong, Hk","Taipei, Tw",1,97.52236463,22.2793278,114.1628131,25.0375198,121.5636796
FY2024-25,170,"Hong Kong, Hk","Wuhan, Cn",1,114.1011666,22.2793278,114.1628131,30.5951051,114.2999353
FY2024-25,170,"Honolulu, Hawaii, United States","Atlanta, Georgia, United States",2,1588.925083,21.304547,-157.855676,33.7489924,-84.3902644
FY2024-25,170,"Honolulu, Hawaii, United States","Chicago, Illinois, United States",1,748.8220748,21.304547,-157.855676,41.8755616,-87.6244212
FY2024-25,170,"Honolulu, Hawaii, United States","Dallas, Texas, United States",3,2003.404204,21.304547,-157.855676,32.7762719,-96.7968559
FY2024-25,170,"Honolulu, Hawaii, United States","Kahului, Hawaii, United States",1,24.04039686,21.304547,-157.855676,20.8894101,-156.4727118
FY2024-25,170,"Honolulu, Hawaii, United States","Phoenix, Arizona, United States",1,514.7820075,21.304547,-157.855676,33.4484367,-112.074141
FY2024-25,170,"Honolulu, Hawaii, United States","Washington, District Of Columbia, United States",1,850.009466,21.304547,-157.855676,38.8950368,-77.0365427
FY2024-25,170,"Houston, Texas, United States","Atlanta, Georgia, United States",2,270.7220842,29.7589382,-95.3676974,33.7489924,-84.3902644
FY2024-25,170,"Houston, Texas, United States","Auckland, Nz",1,1311.898064,29.7589382,-95.3676974,-36.852095,174.7631803
FY2024-25,170,"Houston, Texas, United States","Baltimore, Maryland, United States",53,11622.221,29.7589382,-95.3676974,39.2908816,-76.610759
FY2024-25,170,"Houston, Texas, United States","Chicago, Illinois, United States",2,363.1732859,29.7589382,-95.3676974,41.8755616,-87.6244212
FY2024-25,170,"Houston, Texas, United States","Corpus Christi, Texas, United States",1,48.32119769,29.7589382,-95.3676974,27.7635302,-97.4033191
FY2024-25,170,"Houston, Texas, United States","Lima, Pe",1,555.9999483,29.7589382,-95.3676974,-12.0621065,-77.0365256
FY2024-25,170,"Houston, Texas, United States","London, Gb",1,852.6629815,29.7589382,-95.3676974,51.5074456,-0.1277653
FY2024-25,170,"Houston, Texas, United States","Los Angeles, California, United States",6,1471.108995,29.7589382,-95.3676974,34.0536909,-118.242766
FY2024-25,170,"Houston, Texas, United States","New Orleans, Louisiana, United States",1,72.36159455,29.7589382,-95.3676974,29.9759983,-90.0782127
FY2024-25,170,"Houston, Texas, United States","New York, New York, United States",1,249.9611604,29.7589382,-95.3676974,40.7127281,-74.0060152
FY2024-25,170,"Houston, Texas, United States","Panama City, Pa",1,313.6455324,29.7589382,-95.3676974,8.9714493,-79.5341802
FY2024-25,170,"Houston, Texas, United States","Philadelphia, Pennsylvania, United States",1,233.8631663,29.7589382,-95.3676974,39.9527237,-75.1635262
FY2024-25,170,"Houston, Texas, United States","San Diego, California, United States",1,231.5634529,29.7589382,-95.3676974,32.7174202,-117.162772
FY2024-25,170,"Houston, Texas, United States","Seattle, Washington, United States",1,330.9818337,29.7589382,-95.3676974,47.6038321,-122.330062
FY2024-25,170,"Houston, Texas, United States","Washington, District Of Columbia, United States",5,1062.821409,29.7589382,-95.3676974,38.8950368,-77.0365427
FY2024-25,170,"Huntsville, Alabama, United States","Washington, District Of Columbia, United States",1,115.8565692,34.729847,-86.5859011,38.8950368,-77.0365427
FY2024-25,170,"Hyderabad, In","Abu Dhabi, United Arab Emirates",1,284.810664,17.360589,78.4740613,24.4538352,54.3774014
FY2024-25,170,"Indianapolis, Indiana, United States","Baltimore, Maryland, United States",6,601.517945,39.7683331,-86.1583502,39.2908816,-76.610759
FY2024-25,170,"Indianapolis, Indiana, United States","Chicago, Illinois, United States",1,42.55150244,39.7683331,-86.1583502,41.8755616,-87.6244212
FY2024-25,170,"Indianapolis, Indiana, United States","Detroit, Michigan, United States",1,55.29291278,39.7683331,-86.1583502,42.3315509,-83.0466403
FY2024-25,170,"Indianapolis, Indiana, United States","Fort Myers, Florida, United States",1,184.5123139,39.7683331,-86.1583502,26.640628,-81.8723084
FY2024-25,170,"Innsbruck, At","Amsterdam, Nl",2,177.4907036,47.2654296,11.3927685,52.3730796,4.8924534
FY2024-25,170,"Iquitos, Pe","Lima, Pe",2,243.8059116,-3.749365,-73.2444145,-12.0621065,-77.0365256
FY2024-25,170,"Istanbul, Tr","Amsterdam, Nl",1,239.7009004,41.006381,28.9758715,52.3730796,4.8924534
FY2024-25,170,"Istanbul, Tr","Bucharest, Ro",2,126.9332954,41.006381,28.9758715,44.4361414,26.1027202
FY2024-25,170,"Istanbul, Tr","Cairo, Eg",3,458.7452032,41.006381,28.9758715,30.0443879,31.2357257
FY2024-25,170,"Istanbul, Tr","Cologne/Bonn, Germany",1,215.9961619,41.006381,28.9758715,50.86778175,7.138960985502128
FY2024-25,170,"Istanbul, Tr","Dalaman, Tr",2,139.4343018,41.006381,28.9758715,36.7672142,28.8002737
FY2024-25,170,"Istanbul, Tr","Dubrovnik, Hr",2,212.5987549,41.006381,28.9758715,42.6491029,18.0939501
FY2024-25,170,"Istanbul, Tr","Guangzhou, Cn",1,865.753658,41.006381,28.9758715,23.1301964,113.2592945
FY2024-25,170,"Istanbul, Tr","Marrakech, Ma",1,376.9761024,41.006381,28.9758715,31.6258257,-7.9891608
FY2024-25,170,"Istanbul, Tr","Nice, France",1,195.6525431,41.006381,28.9758715,43.7009358,7.2683912
FY2024-25,170,"Istanbul, Tr","Paris, France",1,243.06202,41.006381,28.9758715,48.8534951,2.3483915
FY2024-25,170,"Istanbul, Tr","Seoul, Kr",2,1740.352368,41.006381,28.9758715,37.5666791,126.9782914
FY2024-25,170,"Istanbul, Tr","Vienna, At",2,296.077899,41.006381,28.9758715,48.2083537,16.3725042
FY2024-25,170,"Istanbul, Tr","Washington, District Of Columbia, United States",26,23953.81515,41.006381,28.9758715,38.8950368,-77.0365427
FY2024-25,170,"Jackson, Mississippi, United States","Atlanta, Georgia, United States",1,66.12016322,32.2998686,-90.1830408,33.7489924,-84.3902644
FY2024-25,170,"Jackson, Mississippi, United States","Baltimore, Maryland, United States",1,172.8096301,32.2998686,-90.1830408,39.2908816,-76.610759
FY2024-25,170,"Jackson, Mississippi, United States","Houston, Texas, United States",1,69.82601307,32.2998686,-90.1830408,29.7589382,-95.3676974
FY2024-25,170,"Jackson, Wyoming, United States","Atlanta, Georgia, United States",1,277.3808205,43.479965,-110.761815,33.7489924,-84.3902644
FY2024-25,170,"Jackson, Wyoming, United States","Chicago, Illinois, United States",1,204.8513968,43.479965,-110.761815,41.8755616,-87.6244212
FY2024-25,170,"Jacksonville, Florida, United States","Baltimore, Maryland, United States",8,1034.517244,30.3321838,-81.655651,39.2908816,-76.610759
FY2024-25,170,"Jacksonville, Florida, United States","Denver, Colorado, United States",1,255.2681914,30.3321838,-81.655651,39.7392364,-104.984862
FY2024-25,170,"Jacksonville, Florida, United States","Washington, District Of Columbia, United States",2,245.7563589,30.3321838,-81.655651,38.8950368,-77.0365427
FY2024-25,170,"Jakarta, Id","Singapore, Sg",1,106.8845116,-6.1754049,106.827168,1.2899175,103.8519072
FY2024-25,170,"Jakarta, Id","Tokyo, Japan",1,635.2516113,-6.1754049,106.827168,35.6768601,139.7638947
FY2024-25,170,"Jakarta, Id","Yogyakarta, Id",1,63.46664771,-6.1754049,106.827168,-7.8011998,110.3646608
FY2024-25,170,"Jeddah, Sa","Dammam, Sa",2,291.3968255,21.5504432,39.1742363,26.4367824,50.1039991
FY2024-25,170,"Jeddah, Sa","Washington, District Of Columbia, United States",2,2326.602393,21.5504432,39.1742363,38.8950368,-77.0365427
FY2024-25,170,"Johannesburg, Za","Atlanta, Georgia, United States",5,7459.032077849999,-26.205,28.049722,33.7489924,-84.3902644
FY2024-25,170,"Johannesburg, Za","Cape Town, Za",3,461.6708741,-26.205,28.049722,-33.9288301,18.4172197
FY2024-25,170,"Johannesburg, Za","Gaborone, Bw",4,174.0524733,-26.205,28.049722,-24.6581357,25.9088474
FY2024-25,170,"Johannesburg, Za","Nairobi, Ke",2,639.6741372,-26.205,28.049722,-1.30261485,36.82884201813725
FY2024-25,170,"Johannesburg, Za","Newark, New Jersey, United States",6,8478.512734,-26.205,28.049722,40.735657,-74.1723667
FY2024-25,170,"Johannesburg, Za","Zurich, Ch",1,924.6617022,-26.205,28.049722,47.3744489,8.5410422
FY2024-25,170,"Juliaca, Pe","Lima, Pe",8,816.0671472,-15.4932314,-70.1356177,-12.0621065,-77.0365256
FY2024-25,170,"Kahului, Hawaii, United States","Atlanta, Georgia, United States",1,781.9025681,20.8894101,-156.4727118,33.7489924,-84.3902644
FY2024-25,170,"Kahului, Hawaii, United States","Denver, Colorado, United States",1,583.0658064,20.8894101,-156.4727118,39.7392364,-104.984862
FY2024-25,170,"Kahului, Hawaii, United States","Honolulu, Hawaii, United States",1,24.04039686,20.8894101,-156.4727118,21.304547,-157.855676
FY2024-25,170,"Kahului, Hawaii, United States","Las Vegas, Nevada, United States",1,475.8637801,20.8894101,-156.4727118,36.2533896,-115.2794366
FY2024-25,170,"Kahului, Hawaii, United States","Los Angeles, California, United States",1,438.7145631,20.8894101,-156.4727118,34.0536909,-118.242766
FY2024-25,170,"Kansas City, Missouri, United States","Baltimore, Maryland, United States",10,1878.280743,39.100105,-94.5781416,39.2908816,-76.610759
FY2024-25,170,"Kansas City, Missouri, United States","Houston, Texas, United States",1,130.0948344,39.100105,-94.5781416,29.7589382,-95.3676974
FY2024-25,170,"Kansas City, Missouri, United States","Las Vegas, Nevada, United States",1,200.9595741,39.100105,-94.5781416,36.2533896,-115.2794366
FY2024-25,170,"Kansas City, Missouri, United States","Oakland, California, United States",1,262.5211337,39.100105,-94.5781416,37.8044557,-122.271356
FY2024-25,170,"Kansas City, Missouri, United States","San Antonio, Texas, United States",1,137.8966236,39.100105,-94.5781416,29.4246002,-98.4951405
FY2024-25,170,"Kigali, Rw","Entebbe, Ug",3,152.1757121,-1.8859597,30.1296751,0.0611715,32.4698564
FY2024-25,170,"Kisumu, Ke","Nairobi, Ke",3,125.4908716,-0.1029109,34.7541761,-1.30261485,36.82884201813725
FY2024-25,170,"Kolkata, In","Delhi, In",1,158.9614543,22.5726459,88.3638953,28.6273928,77.1716954
FY2024-25,170,"Kona, Hawaii, United States","Denver, Colorado, United States",1,587.6652333,19.6472213,-155.9966428,39.7392364,-104.984862
FY2024-25,170,"Kona, Hawaii, United States","San Francisco, California, United States",2,836.0342844,19.6472213,-155.9966428,37.7792588,-122.4193286
FY2024-25,170,"Kuala Lumpur, My","Chennai, In",2,577.0511713,3.1526589,101.7022205,13.0836939,80.270186
FY2024-25,170,"Kuala Lumpur, My","Doha, Qa",1,649.0498919,3.1526589,101.7022205,25.2856329,51.5264162
FY2024-25,170,"Kuala Lumpur, My","Dubai, United Arab Emirates",2,1218.848121,3.1526589,101.7022205,25.074282349999997,55.18853865430702
FY2024-25,170,"Kuala Lumpur, My","Tokyo, Japan",1,594.0336705,3.1526589,101.7022205,35.6768601,139.7638947
FY2024-25,170,"Lansing, Michigan, United States","Detroit, Michigan, United States",1,17.54948971,42.7338254,-84.5546295,42.3315509,-83.0466403
FY2024-25,170,"Las Vegas, Nevada, United States","Austin, Texas, United States",1,192.2914234,36.2533896,-115.2794366,30.2711286,-97.7436995
FY2024-25,170,"Las Vegas, Nevada, United States","Baltimore, Maryland, United States",16,5941.044309,36.2533896,-115.2794366,39.2908816,-76.610759
FY2024-25,170,"Las Vegas, Nevada, United States","Chicago, Illinois, United States",1,266.9436596,36.2533896,-115.2794366,41.8755616,-87.6244212
FY2024-25,170,"Las Vegas, Nevada, United States","Denver, Colorado, United States",1,122.0980005,36.2533896,-115.2794366,39.7392364,-104.984862
FY2024-25,170,"Las Vegas, Nevada, United States","Long Beach, California, United States",1,55.29291278,36.2533896,-115.2794366,33.7690164,-118.191604
FY2024-25,170,"Las Vegas, Nevada, United States","Los Angeles, California, United States",2,94.2383557,36.2533896,-115.2794366,34.0536909,-118.242766
FY2024-25,170,"Las Vegas, Nevada, United States","Salt Lake City, Utah, United States",1,71.58141564,36.2533896,-115.2794366,40.7596198,-111.886797
FY2024-25,170,"Las Vegas, Nevada, United States","San Antonio, Texas, United States",1,188.5765017,36.2533896,-115.2794366,29.4246002,-98.4951405
FY2024-25,170,"Las Vegas, Nevada, United States","San Diego, California, United States",1,62.0242239,36.2533896,-115.2794366,32.7174202,-117.162772
FY2024-25,170,"Las Vegas, Nevada, United States","Santa Barbara, California, United States",1,68.99593899,36.2533896,-115.2794366,34.4221319,-119.702667
FY2024-25,170,"Lihue, Hawaii, United States","Las Vegas, Nevada, United States",2,994.5376104,21.9769622,-159.3687721,36.2533896,-115.2794366
FY2024-25,170,"Lima, Pe","Arequipa, Pe",6,555.8774783,-12.0621065,-77.0365256,-16.3988667,-71.5369607
FY2024-25,170,"Lima, Pe","Atlanta, Georgia, United States",7,3947.723464,-12.0621065,-77.0365256,33.7489924,-84.3902644
FY2024-25,170,"Lima, Pe","Buenos Aires, Ar",1,346.1953226,-12.0621065,-77.0365256,-34.6083696,-58.4440583
